Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"De Ville, D.",BAL,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Harris, C.",BAL,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Syracuse, I.",BAL,6,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,12,25
"Avery, E.",BAL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Annastesia, N.",BAL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Kennedy, D.",BAL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Goodman, G.",BAL,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Stackinpaper, B.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Green, W.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Hole, M.",BAL,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Keiki-Kane, M.",BAL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Jones, D.",OCO,9,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Joestar, J.",OCO,8,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Biggums, T.",OCO,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Abernathy, K.",OCO,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Beerus, L.",OCO,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Eagle, R.",OCO,4,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Tank, G.",OCO,4,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Deck, I.",OCO,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Vegeta, P.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Bob, B.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Wheezer, C.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
