Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jackson, M.",SJS,2,15,0,0,9,7
"Smallwood, D.",SJS,1,10,2,0,9,7
"Joshua, C.",SJS,1,5,0,0,9,7
"Tacktheritrix, J.",SJS,0,0,8,0,9,7
"McKoutchie, M.",SJS,0,0,6,0,9,7
"Rucker, F.",SJS,0,0,4,0,9,7
"Probincrux III, D.",SJS,0,0,3,1,9,7
"Willey, M.",SJS,0,0,2,1,9,7
"Diaz, D.",SJS,0,0,1,0,9,7
"Ory, K.",NO,3,20,3,0,9,7
"Broxton, J.",NO,1,5,0,0,9,7
"Savea, A.",NO,1,5,0,0,9,7
"Zhang, S.",NO,1,15,0,0,9,7
"Ruffins, K.",NO,0,0,5,1,9,7
"Armstrong, L.",NO,0,0,5,0,9,7
"Roll, J.",NO,0,0,2,1,9,7
"Bolden, B.",NO,0,0,2,0,9,7
