Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stone, W.",NO,9,0,1,1,0,0,0,0,0,0,0,0,1,6
"Kronen, R.",NO,6,0,0,0,0,0,0,0,0,0,0,0,1,6
"Oakes, B.",NO,6,0,0,0,0,0,0,0,0,0,0,0,1,6
"Brister, T.",NO,5,0,0,1,0,0,0,0,0,0,0,0,1,6
"Mills, B.",NO,5,0,1,0,0,0,0,0,0,0,0,0,1,6
"Verns, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,1,6
"Washington, L.",NO,4,0,0,0,0,0,0,0,0,0,0,0,1,6
"Armstrong, L.",NO,3,0,1,0,0,0,0,0,0,0,0,0,1,6
"Cox, J.",NO,3,2,1,0,0,0,0,0,0,0,0,0,1,6
"Andres, J.",NO,2,0,1,0,0,0,0,0,0,0,0,0,1,6
"Askins, J.",NO,2,0,1,0,0,0,0,0,0,0,0,0,1,6
"Tomlinson, A.",NO,2,0,0,0,0,0,0,0,0,0,0,0,1,6
"Maximus III, B.",NO,0,0,0,0,0,0,0,0,1,0,0,0,1,6
"Bavitz, I.",OCO,7,0,0,1,1,0,0,0,0,0,0,0,1,6
"Enchant, E.",OCO,6,0,1,1,1,0,0,1,0,0,0,0,1,6
"O'Sullivan, J.",OCO,6,1,1,1,0,0,0,0,0,0,0,0,1,6
"King, J.",OCO,4,0,0,2,0,0,0,0,0,0,0,0,1,6
"Spector, M.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,1,6
"Westfield, B.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,1,6
"Winchester, A.",OCO,4,1,1,0,0,0,0,0,0,0,0,0,1,6
"Atwell, T.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,6
"Sierra, R.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,1,6
"Clegane, G.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,1,6
"Wojcik, B.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,1,6
