Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hayden, A.",COL,2,10,0,0,12,4
"Tweed, B.",COL,2,20,0,0,12,4
"Four, B.",COL,1,10,5,0,12,4
"Ishigawa, H.",COL,1,7,0,0,12,4
"West, D.",COL,1,5,0,0,12,4
"Three, B.",COL,0,0,4,0,12,4
"Two, B.",COL,0,0,3,0,12,4
"Newman, M.",COL,0,0,1,1,12,4
"Farlane, D.",COL,0,0,1,0,12,4
"Joyce, S.",COL,0,0,1,0,12,4
"One, B.",COL,0,0,1,0,12,4
"Sphincter, A.",COL,0,0,1,0,12,4
"Tucker, P.",PHI,2,6,0,0,12,4
"Browning, B.",PHI,1,10,0,0,12,4
"Davidson, D.",PHI,1,5,0,0,12,4
"Hendrix, M.",PHI,1,5,0,0,12,4
"Kamaka, E.",PHI,1,4,0,0,12,4
"Kroetch, D.",PHI,1,15,0,0,12,4
"Arthur, C.",PHI,0,0,6,0,12,4
"Hayes, R.",PHI,0,0,6,0,12,4
"Van Buren, M.",PHI,0,0,5,0,12,4
"Filmore, M.",PHI,0,0,2,0,12,4
"Tyler, J.",PHI,0,0,2,0,12,4
