Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bot, B.",SJS,1,15,5,0,5,20
"Deringer, K.",SJS,1,5,0,0,5,20
"Dodggy, B.",SJS,0,0,6,0,5,20
"Lee, B.",SJS,0,0,5,0,5,20
"Pest, T.",SJS,0,0,4,0,5,20
"Pancake, P.",SJS,0,0,3,0,5,20
"Johnson, R.",SJS,0,0,2,0,5,20
"Olsen, C.",SJS,0,0,1,0,5,20
"Beat, N.",CHI,1,5,0,0,5,20
"Hockhertz, M.",CHI,1,5,0,0,5,20
"James-Jones, S.",CHI,1,8,0,0,5,20
"Nikko, G.",CHI,1,5,0,0,5,20
"Rambo, J.",CHI,1,10,0,0,5,20
"MacDennis, C.",CHI,0,0,5,1,5,20
"Ford Lalatina, D.",CHI,0,0,3,0,5,20
"Danielsson, A.",CHI,0,0,2,1,5,20
"Leaf III, R.",CHI,0,0,2,1,5,20
"Marlin, J.",CHI,0,0,2,1,5,20
"Cricket, R.",CHI,0,0,2,0,5,20
