Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Skarsgard, T.",CHI,2,10,0,0,8,22
"Foxtrot, B.",CHI,1,5,3,0,8,22
"Firestorm-Fjord, O.",CHI,1,5,0,0,8,22
"Vassallo, S.",CHI,1,5,0,0,8,22
"Blockley, C.",CHI,0,0,9,0,8,22
"Bacon, C.",CHI,0,0,4,0,8,22
"Hayes, V.",CHI,0,0,3,0,8,22
"Ahstreet, C.",CHI,0,0,1,0,8,22
"Allan, C.",CHI,0,0,1,0,8,22
"Hank, F.",CHI,0,0,1,0,8,22
"Lesnar, B.",CHI,0,0,1,0,8,22
"Arbage, G.",AZ,1,10,2,1,8,22
"Yoda, B.",AZ,1,5,1,0,8,22
"Masters, S.",AZ,1,10,0,0,8,22
"Miller II, C.",AZ,1,5,0,0,8,22
"Ryeu, S.",AZ,1,5,0,0,8,22
"Unk, J.",AZ,0,0,4,0,8,22
"Evans, H.",AZ,0,0,3,1,8,22
"Golladay, C.",AZ,0,0,3,0,8,22
"Buckley, B.",AZ,0,0,2,0,8,22
"Block, T.",AZ,0,0,1,0,8,22
