Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Beaver-Dantes, E.",AUS,1,5,6,0,11,19
"Blockit, I.",AUS,1,10,1,0,11,19
"A'Barelyanything, L.",AUS,0,0,7,0,11,19
"A'Ton, L.",AUS,0,0,7,0,11,19
"A'Little, L.",AUS,0,0,4,0,11,19
"A'Moderateamount, L.",AUS,0,0,3,0,11,19
"Mendonca, M.",AUS,0,0,1,2,11,19
"Larson, P.",AUS,0,0,1,0,11,19
"Kearse, J.",YKW,2,15,0,0,11,19
"Rchonsucks, A.",YKW,1,10,4,1,11,19
"Amper, T.",YKW,1,5,2,0,11,19
"Ones, B.",YKW,1,10,1,0,11,19
"Snuggles, J.",YKW,1,5,0,0,11,19
"Sunnycursed, N.",YKW,1,5,0,0,11,19
"Mushing, M.",YKW,0,0,7,0,11,19
"Pooky, S.",YKW,0,0,5,0,11,19
"Drake, O.",YKW,0,0,2,0,11,19
"Hanyadi, M.",YKW,0,0,2,0,11,19
