Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Green, W.",BAL,7,0,0,2,1,0,1,1,1,0,0,0,6,15
"Roenick, A.",BAL,7,0,0,1,0,0,0,1,1,0,0,0,6,15
"Horne, B.",BAL,5,0,1,2,0,0,0,1,1,0,0,0,6,15
"Trout, C.",BAL,5,0,0,0,0,0,0,1,1,0,0,0,6,15
"Asipi III, A.",BAL,4,0,0,1,0,0,0,1,1,0,0,0,6,15
"Hobbs, J.",BAL,4,0,0,0,0,0,0,1,1,0,0,0,6,15
"Hornbacher, A.",BAL,4,0,0,3,1,0,0,1,1,0,0,0,6,15
"Mbanefo, K.",BAL,3,1,0,0,0,0,0,1,1,0,0,0,6,15
"Oats, S.",BAL,3,2,1,0,0,0,0,1,1,0,0,0,6,15
"Terim, F.",BAL,3,0,1,0,0,0,0,1,1,0,0,0,6,15
"Henry, J.",BAL,1,1,0,0,0,0,0,1,1,0,0,0,6,15
"Hondo, A.",BAL,1,0,0,0,0,0,0,1,1,0,0,0,6,15
"Cox III, J.",PHI,8,0,0,0,0,0,0,1,1,0,0,0,6,15
"Barnes, B.",PHI,7,0,1,0,0,0,0,1,1,0,0,0,6,15
"Hardshaft, R.",PHI,6,0,0,0,0,0,0,1,1,0,0,0,6,15
"D'Attoria V, R.",PHI,5,0,0,1,0,0,0,1,1,0,0,0,6,15
"Emoji, E.",PHI,5,0,0,2,0,0,0,1,1,0,0,0,6,15
"Garnett, L.",PHI,5,0,1,0,0,0,0,1,1,0,0,0,6,15
"Kalilmoku, I.",PHI,4,1,0,0,0,0,0,1,1,0,0,0,6,15
"Saul, C.",PHI,4,0,1,0,0,0,0,1,1,0,0,0,6,15
"Becker, K.",PHI,3,0,0,1,0,0,0,1,1,0,0,0,6,15
"Beard, M.",PHI,2,0,0,0,0,0,0,1,1,0,0,0,6,15
"Smyles, L.",PHI,2,0,1,0,0,0,0,1,1,0,0,0,6,15
