Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Filmore, M.",PHI,1,10,3,0,11,5
"O'Connell, K.",PHI,1,5,3,0,11,5
"Kroetch, D.",PHI,1,5,2,0,11,5
"Hackett, A.",PHI,1,5,0,0,11,5
"Van Buren, M.",PHI,0,0,6,0,11,5
"Hayes, R.",PHI,0,0,5,0,11,5
"Tyler, J.",PHI,0,0,3,1,11,5
"Arthur, C.",PHI,0,0,3,0,11,5
"DiMirio, P.",PHI,0,0,1,0,11,5
"Down, D.",COL,1,5,3,0,11,5
"Knuckler, B.",COL,1,15,2,0,11,5
"Gustavsson, E.",COL,1,31,0,0,11,5
"Hendrix, K.",COL,1,8,0,0,11,5
"Ishigawa, H.",COL,1,5,0,0,11,5
"Sandoval, A.",COL,1,5,0,0,11,5
"Tweed, B.",COL,1,15,0,0,11,5
"Bastard, F.",COL,0,0,4,0,11,5
"Crush, C.",COL,0,0,2,0,11,5
"Vibrations, F.",COL,0,0,2,0,11,5
"Windchesthair, A.",COL,0,0,1,1,11,5
"Farlane, D.",COL,0,0,0,1,11,5
