Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Jones, D.",OCO,9,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Bob, B.",OCO,8,0,0,1/0,1,1,0,0,0/0/0,0,0,0,0,15,25
"Joestar, J.",OCO,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Biggums, T.",OCO,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Abernathy, K.",OCO,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Tank, G.",OCO,5,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Vegeta, P.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Eagle, R.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Beerus, L.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Wheezer, C.",OCO,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Boucher, B.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Deck, I.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Kackpoo, H.",HON,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Dawkins, S.",HON,7,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Fields, G.",HON,7,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Lavigne, D.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Waters, J.",HON,5,0,0,0/1,1,0,0,0,0/0/0,1,0,0,0,15,25
"Edd, B.",HON,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Jackson, R.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Jeffrey, T.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Ka'ana'ana, B.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Rucker, R.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Thornton, B.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Podolak, J.",HON,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,15,25
