Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tacktheritrix, J.",SJS,1,2,5,1,3,8
"Lewith, T.",SJS,1,5,0,0,3,8
"Okonkwo, C.",SJS,1,5,0,0,3,8
"Probincrux III, D.",SJS,0,0,7,0,3,8
"Diaz, D.",SJS,0,0,4,0,3,8
"McKoutchie, M.",SJS,0,0,4,0,3,8
"Rucker, F.",SJS,0,0,4,0,3,8
"Jahelpme, H.",SJS,0,0,3,0,3,8
"Petrakis, A.",SJS,0,0,2,0,3,8
"Tuck Jr., T.",SJS,0,0,2,0,3,8
"Arthur, C.",PHI,1,15,2,0,3,8
"Davidson, D.",PHI,1,5,0,0,3,8
"Hendrix, M.",PHI,1,10,0,0,3,8
"Tucker, P.",PHI,1,6,0,0,3,8
"Tyler, J.",PHI,0,0,4,0,3,8
"Van Buren, M.",PHI,0,0,4,0,3,8
"Hayes, R.",PHI,0,0,3,2,3,8
"Bush, C.",PHI,0,0,3,0,3,8
"DiMirio, P.",PHI,0,0,2,0,3,8
"Filmore, M.",PHI,0,0,2,0,3,8
"Kroetch, D.",PHI,0,0,1,1,3,8
