Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ulysses, B.",NO,0,0,7,0,2,22
"Room, W.",NO,0,0,4,1,2,22
"Gump, F.",NO,0,0,3,1,2,22
"McCormick, A.",NO,0,0,3,0,2,22
"Brew, S.",NO,0,0,2,0,2,22
"Ofyourlove, S.",NO,0,0,2,0,2,22
"Rubbe, G.",NO,0,0,2,0,2,22
"Toriki, M.",NO,0,0,1,0,2,22
"Wolfcastle, R.",NO,0,0,1,0,2,22
"Nakamura, T.",OCO,1,5,4,0,2,22
"Johns, A.",OCO,1,10,2,1,2,22
"Phillips, J.",OCO,1,5,0,0,2,22
"Pak, Y.",OCO,0,0,5,0,2,22
"Irving, J.",OCO,0,0,4,0,2,22
"Wokkenfuss, G.",OCO,0,0,3,0,2,22
"Harrison, H.",OCO,0,0,2,1,2,22
"Iridian, G.",OCO,0,0,2,0,2,22
"Bigby, L.",OCO,0,0,1,0,2,22
