Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, D.",AZ,0,0,4,0,8,9
"Crindy, B.",AZ,0,0,3,0,8,9
"Robotman, A.",AZ,0,0,2,0,8,9
"Robotman, B.",AZ,0,0,2,0,8,9
"Robotman, C.",AZ,0,0,2,0,8,9
"Bastard, F.",COL,1,5,3,0,8,9
"Cox, J.",COL,1,5,2,0,8,9
"Grau, M.",COL,1,15,0,0,8,9
"Pierno, N.",COL,1,15,0,0,8,9
"Ramero, R.",COL,1,2,0,0,8,9
"Knuckler, B.",COL,0,0,7,0,8,9
"Windchesthair, A.",COL,0,0,6,0,8,9
"Down, D.",COL,0,0,4,0,8,9
"Vibrations, F.",COL,0,0,3,0,8,9
"Kroetch, D.",COL,0,0,0,1,8,9
