Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Becker, K.",PHI,10,0,1,2,0,0,0,0,0,0,0,0,5,15
"Hardshaft, R.",PHI,8,0,0,0,0,0,0,0,0,0,0,0,5,15
"Garnett, L.",PHI,7,0,0,0,0,0,0,0,0,0,0,0,5,15
"Cox III, J.",PHI,6,0,0,1,1,0,0,0,0,0,0,0,5,15
"Smyles, L.",PHI,6,1,1,0,0,0,0,0,0,0,0,0,5,15
"Barnes, B.",PHI,5,0,1,0,0,0,0,0,0,0,0,0,5,15
"Emoji, E.",PHI,5,0,0,1,1,0,0,0,0,0,0,0,5,15
"Saul, C.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,5,15
"D'Attoria V, R.",PHI,3,0,0,1,0,0,0,0,0,0,0,0,5,15
"Kalilmoku, I.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,5,15
"Gabagool, T.",COL,6,1,0,0,0,0,0,0,0,0,0,0,5,15
"Ludvig, O.",COL,6,0,0,0,0,0,0,0,0,0,0,0,5,15
"McCoy, C.",COL,5,0,0,0,0,0,0,0,0,0,0,0,5,15
"Montgomery, B.",COL,5,0,0,1,0,0,0,0,0,0,0,0,5,15
"Berry, M.",COL,3,0,0,0,0,0,0,0,0,0,0,0,5,15
"Marrett, O.",COL,3,0,1,0,0,0,0,0,0,0,0,0,5,15
"Sinclair, Q.",COL,3,0,0,1,0,0,0,0,0,0,0,0,5,15
"Crane, F.",COL,2,0,0,0,0,0,0,0,0,0,0,0,5,15
"Lejune, L.",COL,2,0,1,0,0,0,0,0,0,0,0,0,5,15
