Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Cardrissian, R.",SJS,1,5,2,1,10,21
"Deck, I.",SJS,1,5,0,0,10,21
"Johnson, R.",SJS,0,0,5,0,10,21
"Lee, B.",SJS,0,0,5,0,10,21
"Bot, B.",SJS,0,0,4,0,10,21
"Pest, T.",SJS,0,0,3,0,10,21
"Dodggy, B.",SJS,0,0,2,0,10,21
"McDavid, L.",SJS,0,0,2,0,10,21
"Pancake, P.",SJS,0,0,1,1,10,21
"Jeremy, R.",BAL,2,15,5,0,10,21
"Steele, R.",BAL,0,0,5,1,10,21
"Star, L.",BAL,0,0,4,0,10,21
"Diggler, D.",BAL,0,0,3,0,10,21
"Grey, S.",BAL,0,0,2,0,10,21
"Williams, D.",BAL,0,0,1,0,10,21
