Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Clemente, C.",SAR,2,10,0,0,13,23
"Woakneoa, S.",SAR,1,5,9,0,13,23
"Smith, J.",SAR,0,0,8,0,13,23
"McCabe, J.",SAR,0,0,4,0,13,23
"Bakhtiari, S.",SAR,0,0,2,0,13,23
"Boyd, C.",SAR,0,0,2,0,13,23
"Doe, B.",SAR,0,0,1,0,13,23
"Ones, B.",YKW,1,10,5,0,13,23
"Cho, J.",YKW,1,5,0,0,13,23
"Hellzapoppin, J.",YKW,1,5,0,0,13,23
"Pooky, S.",YKW,0,0,5,1,13,23
"Forty-Two, L.",YKW,0,0,4,0,13,23
"Skyline, A.",YKW,0,0,4,0,13,23
"Rchonsucks, A.",YKW,0,0,3,1,13,23
"Amper, T.",YKW,0,0,2,0,13,23
"Hanyadi, M.",YKW,0,0,2,0,13,23
