Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"de Pengu, A.",COL,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"FootballLeague, N.",COL,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Blackstone, I.",COL,6,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Drake, J.",COL,6,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Smoothie, E.",COL,5,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Purchase, L.",COL,4,0,0,0/0,4,1,0,0,0/0/0,0,0,0,0,3,26
"Edd, B.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Murder-Moose, M.",COL,3,1,0,0/0,2,0,0,0,0/0/0,0,0,0,0,3,26
"Vuxta, R.",COL,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,3,26
"McFredbeard, R.",COL,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Ruschmann, A.",COL,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Kennedy, D.",BAL,13,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Stackinpaper, B.",BAL,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Suzuki, S.",BAL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Avery, E.",BAL,4,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Syracuse, I.",BAL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Annastesia, N.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Yeboah, T.",BAL,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Lavelle Jr., D.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Lover, E.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Slayer, E.",BAL,2,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Jackson, D.",BAL,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
