Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Kehla, Z.",AZ,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Koniecpolski, S.",AZ,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Wilf, G.",AZ,7,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Noble Jr., L.",AZ,6,4,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Quin, A.",AZ,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Crunk, T.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Jadakiss, D.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Scarlett, D.",AZ,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Masters, S.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Ryeu, S.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Miller, P.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Bode, Q.",NO,16,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Light, B.",NO,9,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Witten, A.",NO,8,0,0,1/1,1,1,0,0,0/0/0,1,0,0,0,15,25
"Hexagon, L.",NO,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Simwell, L.",NO,6,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Button, Q.",NO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Dissector, U.",NO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Rector, D.",NO,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Blaylock, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Toblerone, M.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Ranger, A.",NO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Rikiya, M.",NO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
