Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ebris, D.",AZ,1,15,0,0,14,14
"Griffin, T.",AZ,1,5,0,0,14,14
"Hobbs, S.",AZ,1,5,0,0,14,14
"Walker, C.",AZ,1,5,0,0,14,14
"Arbage, G.",AZ,0,0,5,1,14,14
"Rash, T.",AZ,0,0,5,0,14,14
"Shady, S.",AZ,0,0,4,0,14,14
"Goomba, M.",AZ,0,0,3,1,14,14
"Aste, W.",AZ,0,0,2,0,14,14
"Moore, S.",AZ,0,0,2,0,14,14
"Gore, B.",AZ,0,0,1,0,14,14
"Rudd, E.",AZ,0,0,1,0,14,14
"Unk, J.",AZ,0,0,0,1,14,14
"Halvorsen, T.",NO,2,10,0,0,14,14
"Ramsey Jr., G.",NO,2,20,0,0,14,14
"Spais, B.",NO,1,5,2,0,14,14
"Swift, T.",NO,1,5,0,0,14,14
"Thomas, S.",NO,1,5,0,0,14,14
"Sackless, S.",NO,0,0,5,0,14,14
"Belongwithme, H.",NO,0,0,3,0,14,14
"Watyumaidmedu, L.",NO,0,0,2,0,14,14
"Sno, F.",NO,0,0,1,0,14,14
"Danielsson, A.",NO,0,0,0,1,14,14
