Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Amper, T.",YKW,0,0,7,0,13,8
"Ones, B.",YKW,0,0,3,2,13,8
"Rchon, A.",YKW,0,0,3,2,13,8
"Pooky, S.",YKW,0,0,2,2,13,8
"Harris Jr., F.",YKW,0,0,1,0,13,8
"Milan, C.",YKW,0,0,1,0,13,8
"Mushing, M.",YKW,0,0,1,0,13,8
"Ruckus, B.",COL,2,9,0,0,13,8
"Joyce, S.",COL,1,10,0,0,13,8
"Pierno, N.",COL,1,5,0,0,13,8
"Sandoval, A.",COL,1,2,0,0,13,8
"Tillman, M.",COL,1,5,0,0,13,8
"Vibrations, F.",COL,0,0,5,0,13,8
"Windchesthair, A.",COL,0,0,4,0,13,8
"Down, D.",COL,0,0,3,2,13,8
"Knuckler, B.",COL,0,0,3,0,13,8
"O'Sullivan, S.",COL,0,0,2,0,13,8
"Wagner, R.",COL,0,0,1,5,13,8
"Grau, M.",COL,0,0,1,1,13,8
"Kroetch, D.",COL,0,0,1,0,13,8
