Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Varga, T.",LV,12,0,0,0,0,0,0,0,0,0,0,0,11,3
"Blade, B.",LV,9,3,3,0,0,0,0,0,0,0,0,0,11,3
"Stropko, B.",LV,8,2,1,0,0,0,0,0,0,0,0,0,11,3
"Cox, V.",LV,5,0,2,0,0,0,0,0,0,0,0,0,11,3
"Morgan, L.",LV,5,0,0,0,0,0,0,0,0,0,0,0,11,3
"Maddox, S.",LV,4,0,0,1,0,0,0,0,0,0,0,0,11,3
"Shoate, T.",LV,4,0,0,1,1,0,0,0,0,0,0,0,11,3
"Speed, D.",LV,4,0,0,1,0,0,0,0,0,0,0,0,11,3
"Flimjollywop, S.",LV,2,0,0,0,0,0,0,0,0,0,0,0,11,3
"Lockkeu, V.",LV,2,0,1,0,0,0,0,0,0,0,0,0,11,3
"Grant, T.",LV,1,0,0,0,0,0,0,0,0,0,0,0,11,3
"Lecavalier, R.",LV,1,0,0,1,1,0,0,0,0,0,0,0,11,3
"Saginaw, A.",LV,1,0,0,0,0,0,0,0,0,0,0,0,11,3
"Washington, L.",PHI,11,0,1,0,0,0,0,0,0,0,0,0,11,3
"Hackett, A.",PHI,7,0,1,0,0,0,0,0,0,0,0,0,11,3
"Ridley, W.",PHI,7,0,1,0,0,0,0,0,0,0,0,0,11,3
"Davidson, D.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,11,3
"Oles, T.",PHI,4,0,0,1,1,0,0,0,0,0,0,0,11,3
"Jefferson, L.",PHI,3,1,0,0,0,0,0,0,0,0,0,0,11,3
"O'Sullivan, K.",PHI,3,0,0,1,1,0,1,0,0,0,0,0,11,3
"Ramrio, M.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,11,3
"Marmeladov, V.",PHI,2,0,0,1,1,0,0,0,0,0,0,0,11,3
"Tucker, P.",PHI,2,1,0,1,0,0,0,0,0,0,0,0,11,3
"Von Gerhardt, O.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,11,3
