Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Vans, R.",AZ,9,0,1,1,1,0,0,0,0,0,0,0,5,14
"Mughes, H.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,5,14
"Robertson, A.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,5,14
"Hobbs, S.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,5,14
"Griffin, T.",AZ,4,0,0,2,1,0,0,0,0,0,0,0,5,14
"Murphy, J.",AZ,4,0,0,2,0,0,0,0,0,0,0,0,5,14
"Springfield, J.",AZ,3,0,0,1,0,0,0,0,0,0,0,0,5,14
"Haden, J.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,5,14
"McCann, J.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,5,14
"Nuno, F.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,5,14
"Woodham, A.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,5,14
"Brown, M.",OCO,11,0,2,0,0,0,0,0,0,0,0,0,5,14
"Keita, T.",OCO,11,0,0,0,0,0,0,0,0,0,0,0,5,14
"Grithead, D.",OCO,8,0,0,0,0,0,0,0,0,0,0,0,5,14
"Skarsgard, T.",OCO,8,1,1,0,0,0,0,0,0,0,0,0,5,14
"Rice, J.",OCO,7,0,0,0,0,0,0,0,0,0,0,0,5,14
"Schneider, D.",OCO,6,0,0,1,0,0,0,0,0,0,0,0,5,14
"Broxton, J.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,5,14
"Ginsberg, D.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,5,14
"Ramero, R.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,5,14
"Spector, M.",OCO,3,2,0,0,0,0,0,0,0,0,0,0,5,14
"Salami, T.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,5,14
