Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Joestar, J.",OCO,13,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Biggums, T.",OCO,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Booker, B.",OCO,11,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Jones, D.",OCO,7,0,1,1/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Abernathy, K.",OCO,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Bob, B.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Tank, G.",OCO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Vegeta, P.",OCO,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Scott, R.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Leaking, R.",OCO,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Hockhertz, M.",CHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Shields, T.",CHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"MacAndrew, H.",CHI,7,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Blackfyre, D.",CHI,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Domine, J.",CHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Firestorm-Fjord, O.",CHI,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Oles JR, T.",CHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Smirh, J.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Brooks, D.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Eller, A.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"O'Donnell, G.",CHI,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,9,26
