Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Clemente, C.",SAR,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Mango-Panda, H.",SAR,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Nkiah, J.",SAR,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Goku, S.",SAR,5,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Patterson, P.",SAR,5,0,0,0/0,5,0,0,0,0/0/0,0,0,0,0,8,26
"Utterstruzen, T.",SAR,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Beat, N.",SAR,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Andrews, H.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"De Ville, D.",SAR,2,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,8,26
"Dillmiballs, F.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Heights, A.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Karpaasi, M.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Banks, J.",NY,8,1,2,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"QuakStak, D.",NY,8,0,0,0/0,5,0,0,0,0/0/0,0,0,0,0,8,26
"Winchester, H.",NY,8,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,8,26
"McGullager, T.",NY,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Kirkby, T.",NY,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"McDavid, L.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Kearse, J.",NY,3,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Roberts, B.",NY,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Griddle, M.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Ocewilder, S.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
