Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Westfield, B.",OCO,1,0,3,0,7,11
"Yates, J.",OCO,0,0,7,0,7,11
"Jenkins, L.",OCO,0,0,5,0,7,11
"Zephyrous, S.",OCO,0,0,4,0,7,11
"Phelps, R.",OCO,0,0,3,0,7,11
"Boss, M.",OCO,0,0,2,0,7,11
"Cansino, D.",COL,1,5,0,0,7,11
"Aaron, D.",COL,1,5,0,0,7,11
"Danger, D.",COL,1,5,0,0,7,11
"Sandoval, A.",COL,1,10,0,0,7,11
"Guard, R.",COL,0,0,10,0,7,11
"Tackle, L.",COL,0,0,8,0,7,11
"Guard, L.",COL,0,0,7,0,7,11
"Grau, M.",COL,0,0,6,1,7,11
"Chipmunk, A.",COL,0,0,4,0,7,11
"Tackle, R.",COL,0,0,4,0,7,11
"Centre, S.",COL,0,0,3,0,7,11
