Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pancake, P.",SJS,3,25,5,0,9,25
"George, D.",SJS,1,5,3,0,9,25
"Lee, B.",SJS,1,5,3,0,9,25
"Crowder, R.",SJS,1,4,0,0,9,25
"Pest, T.",SJS,0,0,5,0,9,25
"Johnson, R.",SJS,0,0,3,0,9,25
"Bot, B.",SJS,0,0,2,0,9,25
"Lackson, J.",SJS,0,0,1,1,9,25
"Cardrissian, R.",SJS,0,0,1,0,9,25
"Tucker Jr., P.",CHI,1,5,1,0,9,25
"Eller, A.",CHI,1,5,0,0,9,25
"Hockhertz, M.",CHI,1,5,0,0,9,25
"LaFleur, F.",CHI,0,0,5,0,9,25
"Bayley Jr., B.",CHI,0,0,4,1,9,25
"Ahstreet, C.",CHI,0,0,4,0,9,25
"Riposte, I.",CHI,0,0,3,0,9,25
"Yoda, B.",CHI,0,0,2,1,9,25
"Gelbman, T.",CHI,0,0,2,0,9,25
