Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Fisher, G.",SJS,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Allen, O.",SJS,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Brackenridge, T.",SJS,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Hilliard, R.",SJS,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"PickSix, H.",SJS,4,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,9,25
"Stein, P.",SJS,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Bass, L.",SJS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Cloudera, Y.",SJS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Crowder, R.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Lanier, B.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Vaughne, R.",SJS,1,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"Hockhertz, M.",CHI,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"d'Alcott, R.",CHI,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Oles JR, T.",CHI,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Firestorm-Fjord, O.",CHI,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Shields, T.",CHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Hayes, V.",CHI,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"MacAndrew, H.",CHI,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Domine, J.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Brooks, D.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Smirh, J.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Eller, A.",CHI,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
