Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Mughes, H.",AZ,10,0,0,1,0,0,0,0,0,0,0,0,5,15
"Stokeley, G.",AZ,10,0,0,1,0,0,0,1,0,0,0,0,5,15
"Hobbs, S.",AZ,8,0,1,0,0,0,0,0,0,0,0,0,5,15
"Vans, R.",AZ,8,0,1,0,0,0,0,0,0,0,0,0,5,15
"Lee, L.",AZ,6,1,0,0,0,0,0,0,0,0,0,0,5,15
"Morris, R.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,5,15
"Knight, L.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,5,15
"Robertson, A.",AZ,3,1,1,0,0,0,0,0,0,0,0,0,5,15
"Mack, M.",AZ,2,0,0,1,1,0,0,0,0,0,0,0,5,15
"McKinnie, L.",AZ,1,0,0,0,0,0,0,0,1,0,0,0,5,15
"Walker, C.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,5,15
"Woodham, A.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,5,15
"Bode, Q.",NO,10,0,0,0,0,0,0,0,0,0,0,0,5,15
"Jefferson IV, J.",NO,9,0,0,0,0,0,0,0,0,0,0,0,5,15
"Harrison, W.",NO,8,0,0,0,0,0,0,0,0,0,0,0,5,15
"Arnold, D.",NO,5,0,0,0,0,0,0,0,0,0,0,0,5,15
"Marchand, J.",NO,4,0,0,0,0,0,0,0,0,0,0,0,5,15
"Ramsey Jr., G.",NO,4,0,0,2,0,0,0,0,0,0,0,0,5,15
"Taylor, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,5,15
"Townsend, F.",NO,4,0,0,0,0,0,0,0,0,0,0,0,5,15
"Rax, L.",NO,3,2,0,0,0,0,0,0,0,0,0,0,5,15
"Earl, B.",NO,2,0,0,0,0,0,0,0,0,0,0,0,5,15
"Harris, B.",NO,2,0,0,0,0,0,0,0,0,0,0,0,5,15
"Kuusela, G.",NO,1,0,0,0,0,0,0,0,0,0,0,0,5,15
