Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Dodggy, B.",SJS,1,15,3,1,6,17
"Olsen, C.",SJS,1,5,1,0,6,17
"Brackenridge, T.",SJS,1,15,0,0,6,17
"Johnson, R.",SJS,0,0,10,0,6,17
"Lee, B.",SJS,0,0,10,0,6,17
"Pancake, P.",SJS,0,0,5,0,6,17
"Wright, D.",SJS,0,0,5,0,6,17
"Pest, T.",SJS,0,0,4,1,6,17
"Andrews, J.",NO,2,10,0,0,6,17
"Belongwithme, H.",NO,1,15,7,1,6,17
"Swift, T.",NO,1,5,1,0,6,17
"Jones, B.",NO,1,5,0,0,6,17
"Sno, F.",NO,0,0,9,0,6,17
"Watyumaidmedu, L.",NO,0,0,7,0,6,17
"Sackless, S.",NO,0,0,1,1,6,17
