Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Kehla, Z.",AZ,8,0,0,1,0,0,0,0,0,0,0,0,2,24
"Quin, A.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,2,24
"Jadakiss, D.",AZ,7,0,0,0,0,0,0,0,0,0,0,0,2,24
"Wilf, G.",AZ,6,0,1,3,0,0,0,0,0,0,0,0,2,24
"Ryeu, S.",AZ,5,2,2,0,0,0,0,0,0,0,0,0,2,24
"Blanco, B.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,2,24
"Koniecpolski, S.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,2,24
"Scarlett, D.",AZ,4,0,0,1,0,0,0,0,0,0,0,0,2,24
"Miller, P.",AZ,3,1,0,0,0,0,0,0,0,0,0,0,2,24
"Miller II, C.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,2,24
"Masters, S.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,2,24
"Petrongolo, J.",AZ,0,0,0,0,0,0,0,0,1,0,0,0,2,24
"McGullager, T.",AUS,10,0,0,0,0,0,0,0,0,0,0,0,2,24
"MacGregor, G.",AUS,8,0,1,0,0,0,0,1,0,0,0,0,2,24
"Lavelle Jr., D.",AUS,7,0,0,1,0,0,0,0,0,0,0,0,2,24
"Claxton, S.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,2,24
"Edmond, H.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,2,24
"Isbest, C.",AUS,5,1,0,0,0,0,0,0,0,0,0,0,2,24
"Mendoza, C.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,2,24
"Egghands, T.",AUS,3,2,0,0,0,0,0,0,0,0,0,0,2,24
"Porter, G.",AUS,3,0,0,0,0,0,0,0,0,0,0,0,2,24
"McTackle, R.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,2,24
"Sexjoke, A.",AUS,1,0,0,1,0,0,0,0,0,0,0,0,2,24
