Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Thompson, P.",OCO,1,15,6,1,3,15
"Johns, A.",OCO,1,5,6,0,3,15
"McPoyal, G.",OCO,1,15,1,0,3,15
"Lattimer, A.",OCO,1,15,0,0,3,15
"Skarsgard, T.",OCO,1,25,0,0,3,15
"Boult, T.",OCO,0,0,6,1,3,15
"Dong, J.",OCO,0,0,4,0,3,15
"Stennet, J.",OCO,0,0,4,0,3,15
"Blaze, J.",OCO,0,0,1,0,3,15
"Zephyrous, S.",OCO,0,0,1,0,3,15
"Arthur, C.",PHI,1,10,5,1,3,15
"Hayes, R.",PHI,1,15,3,0,3,15
"Brannigan, Z.",PHI,1,5,1,0,3,15
"Becker, K.",PHI,1,5,0,0,3,15
"Falconi, A.",PHI,1,9,0,0,3,15
"Hank, F.",PHI,0,0,4,0,3,15
"Tyler, J.",PHI,0,0,4,0,3,15
"Jones, V.",PHI,0,0,3,0,3,15
"Fillmore, M.",PHI,0,0,2,0,3,15
"Polk, J.",PHI,0,0,2,0,3,15
"Van Buren, M.",PHI,0,0,2,0,3,15
