Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Smith, J.",SAR,1,8,1,0,8,25
"Doe, B.",SAR,0,0,6,0,8,25
"Manclaw, C.",SAR,0,0,4,0,8,25
"Woakneoa, S.",SAR,0,0,3,2,8,25
"Chan, R.",SAR,0,0,3,0,8,25
"Pennington Jr., T.",SAR,0,0,3,0,8,25
"Stallworth, C.",SAR,0,0,1,1,8,25
"Angler, J.",SAR,0,0,1,0,8,25
"Kong, D.",NY,1,5,6,1,8,25
"McDavid, L.",NY,1,5,3,1,8,25
"Bawlls, B.",NY,1,5,1,0,8,25
"Kong, C.",NY,1,10,1,0,8,25
"Griddle, M.",NY,1,9,0,0,8,25
"Owens, A.",NY,1,5,0,0,8,25
"QuakStak, D.",NY,1,5,0,0,8,25
"Quail, D.",NY,0,0,8,0,8,25
"Rool, K.",NY,0,0,4,1,8,25
"Kong, F.",NY,0,0,3,0,8,25
