Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Dillmiballs, F.",SAR,14,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Andrews, H.",SAR,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Heights, A.",SAR,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Mango-Panda, H.",SAR,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Nkiah, J.",SAR,5,0,1,0/0,2,1,0,0,0/0/0,0,0,0,0,8,25
"Beat, N.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Clemente, C.",SAR,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Goku, S.",SAR,4,1,1,0/1,0,0,0,0,0/0/0,1,0,0,0,8,25
"Jackson, D.",SAR,3,1,1,1/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Adams, X.",SAR,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Karpaasi, M.",SAR,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"QuakStak, D.",NY,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Winchester, H.",NY,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Kirkby, T.",NY,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Banks, J.",NY,5,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,8,25
"Griddle, M.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"McGullager, T.",NY,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,25
"Ocewilder, S.",NY,4,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Andrews, J.",NY,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,25
"Thumper, B.",NY,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"Kearse, J.",NY,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
"McTackle, R.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,25
