Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bigboy12, Z.",BAL,2,10,3,1,12,1
"Weal, J.",BAL,1,5,3,0,12,1
"Harrison, S.",BAL,1,5,0,0,12,1
"West, D.",BAL,1,11,0,0,12,1
"Bigboy1, Z.",BAL,0,0,4,0,12,1
"Sharpei, V.",BAL,0,0,4,0,12,1
"Novel, L.",BAL,0,0,1,0,12,1
"Piper, W.",BAL,0,0,1,0,12,1
"Tenzini, G.",BAL,0,0,1,0,12,1
"Bigboy10, Z.",BAL,0,0,0,1,12,1
"Bigboy17, Z.",YKW,1,10,4,0,12,1
"Sanderson, J.",YKW,1,10,1,0,12,1
"Cutter, D.",YKW,1,2,0,0,12,1
"Garden, J.",YKW,1,10,0,0,12,1
"Lavelle, D.",YKW,1,5,0,0,12,1
"Shelton, L.",YKW,1,4,0,0,12,1
"Stats, J.",YKW,1,10,0,0,12,1
"Akselsen, M.",YKW,0,0,5,0,12,1
"Ferguson, D.",YKW,0,0,4,1,12,1
"Floggity, J.",YKW,0,0,3,1,12,1
"Larsendorf, R.",YKW,0,0,2,0,12,1
"Bigboy18, Z.",YKW,0,0,1,0,12,1
"Nuck, B.",YKW,0,0,1,0,12,1
