Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pancake, P.",SJS,1,15,4,1,9,24
"Lee, B.",SJS,0,0,6,0,9,24
"Pest, T.",SJS,0,0,5,1,9,24
"Johnson, R.",SJS,0,0,3,0,9,24
"Lackson, J.",SJS,0,0,2,0,9,24
"McDavid, L.",SJS,0,0,2,0,9,24
"Diggler, D.",BAL,1,5,3,0,9,24
"Annastesia, N.",BAL,1,5,0,0,9,24
"Fujiwara, C.",BAL,1,5,0,0,9,24
"Quinn, A.",BAL,1,5,0,0,9,24
"Jeremy, R.",BAL,0,0,5,0,9,24
"Dolls, B.",BAL,0,0,4,0,9,24
"Star, L.",BAL,0,0,4,0,9,24
"Lewandowski, J.",BAL,0,0,3,0,9,24
"Steele, R.",BAL,0,0,3,0,9,24
