Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Brackenridge, T.",SJS,8,0,1,2,0,0,0,0,0,0,0,0,9,24
"Krause, M.",SJS,8,0,0,0,0,0,0,0,0,0,0,0,9,24
"Fisher, G.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,9,24
"Allen, O.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,9,24
"Bass, L.",SJS,5,1,0,0,0,0,0,0,0,0,0,0,9,24
"Lanier, B.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,9,24
"PickSix, H.",SJS,4,0,0,1,0,0,0,0,0,0,0,0,9,24
"Cloudera, Y.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,9,24
"Harris, C.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,9,24
"Chestnut III, W.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,9,24
"Stein, P.",SJS,2,0,0,3,3,0,1,0,0,0,0,0,9,24
"Bot, B.",SJS,0,0,0,0,0,0,0,0,0,0,0,0,9,24
"De Ville, D.",BAL,7,0,1,2,0,0,0,0,0,0,0,0,9,24
"Crooks, L.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,9,24
"Green, W.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,9,24
"Eller, A.",BAL,5,4,1,0,0,0,0,0,0,0,0,0,9,24
"Kennedy, D.",BAL,5,0,0,1,1,0,1,0,0,0,0,0,9,24
"Avery, E.",BAL,4,0,0,2,0,0,0,0,0,0,0,0,9,24
"Hole, M.",BAL,4,2,0,0,0,0,0,0,0,0,0,0,9,24
"Annastesia, N.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,9,24
"Montain, T.",BAL,2,0,1,0,0,0,0,0,0,0,0,0,9,24
"Riley, C.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,9,24
"Stackinpaper, B.",BAL,2,0,0,1,0,0,0,0,0,0,0,0,9,24
"Jeremy, R.",BAL,0,0,0,0,0,0,0,0,0,0,0,0,9,24
