Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pooky, S.",YKW,1,5,4,0,8,11
"Rainey, R.",YKW,1,5,0,0,8,11
"Amper, T.",YKW,0,0,3,0,8,11
"Mushing, M.",YKW,0,0,3,0,8,11
"Ones, B.",YKW,0,0,3,0,8,11
"McPoyal, G.",YKW,0,0,2,0,8,11
"Rchon, A.",YKW,0,0,2,0,8,11
"Carrasco, T.",YKW,0,0,1,0,8,11
"Harris Jr., F.",YKW,0,0,1,0,8,11
"Summer, A.",YKW,0,0,0,1,8,11
"Jeremy, R.",BAL,1,5,6,0,8,11
"Star, L.",BAL,1,15,3,0,8,11
"Applehort, R.",BAL,1,5,0,0,8,11
"Asipi Jr., A.",BAL,1,10,0,0,8,11
"Valentine, V.",BAL,1,5,0,0,8,11
"Diggler, D.",BAL,0,0,5,0,8,11
"Steele, R.",BAL,0,0,5,0,8,11
"Harp, D.",BAL,0,0,3,0,8,11
"Grey, S.",BAL,0,0,1,0,8,11
"L'Alto, V.",BAL,0,0,1,0,8,11
"Taylor, O.",BAL,0,0,0,1,8,11
