Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kroustis, G.",YKW,1,3,0,0,8,23
"Snuggles, J.",YKW,1,15,0,0,8,23
"Pooky, S.",YKW,0,0,7,0,8,23
"Rchonsucks, A.",YKW,0,0,6,0,8,23
"Forty-Two, L.",YKW,0,0,5,0,8,23
"Ones, B.",YKW,0,0,3,0,8,23
"Skyline, A.",YKW,0,0,3,0,8,23
"Amper, T.",YKW,0,0,2,0,8,23
"Ofyourlove, S.",NO,1,15,5,0,8,23
"Brew, S.",NO,1,10,2,0,8,23
"Witten, A.",NO,1,5,0,0,8,23
"McCormick, A.",NO,0,0,5,0,8,23
"Room, W.",NO,0,0,5,0,8,23
"Jimbo Jr., D.",NO,0,0,4,0,8,23
"Wolfcastle, R.",NO,0,0,4,0,8,23
"Gump, F.",NO,0,0,2,0,8,23
"Rubbe, G.",NO,0,0,2,0,8,23
