Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Andrews, J.",NO,8,0,1,0,0,0,0,0,0,0,0,0,11,24
"Hexagon, L.",NO,8,0,0,0,0,0,0,0,0,0,0,0,11,24
"Bode, Q.",NO,6,0,1,1,0,0,0,0,0,0,0,0,11,24
"Tu'inukuafe, B.",NO,6,1,1,0,0,0,0,0,0,0,0,0,11,24
"Blaylock, M.",NO,4,0,0,0,0,0,0,0,1,0,0,0,11,24
"Dissector, U.",NO,4,0,0,0,0,0,0,0,0,0,0,0,11,24
"Ulysses, B.",NO,4,1,0,0,0,0,0,0,0,0,0,0,11,24
"Witten, A.",NO,4,0,0,0,0,0,0,0,0,0,0,0,11,24
"Rector, D.",NO,3,0,0,1,1,0,0,1,0,0,0,0,11,24
"Steel, H.",NO,3,0,1,0,0,0,0,0,0,0,0,0,11,24
"Rikiya, M.",NO,1,0,0,0,0,0,0,0,0,0,0,0,11,24
"Suzuki, S.",PHI,11,2,0,0,0,0,0,0,0,0,0,0,11,24
"Cross, M.",PHI,7,0,1,0,0,0,0,0,0,0,0,0,11,24
"Eriksen, W.",PHI,7,0,0,2,0,0,0,0,0,0,0,0,11,24
"Smoothie, E.",PHI,6,0,0,0,0,0,0,0,0,0,0,0,11,24
"Howyanow, W.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,11,24
"Gronlie, T.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,11,24
"Booker, B.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,11,24
"D'Attoria V, R.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,11,24
"Zbornak, D.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,11,24
"Om, T.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,11,24
"Zelos, J.",PHI,2,1,0,0,0,0,0,0,0,0,0,0,11,24
