Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Andrews, H.",SAR,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Dillmiballs, F.",SAR,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Mango-Panda, H.",SAR,6,0,3,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Goku, S.",SAR,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Jackson, D.",SAR,5,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Beat, N.",SAR,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Nkiah, J.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Adams, X.",SAR,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Heights, A.",SAR,3,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,13,25
"Clemente, C.",SAR,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Karpaasi, M.",SAR,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Sternenstaub, S.",SAR,2,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Porter, G.",AUS,11,1,1,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Mendoza, C.",AUS,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Arianlacher, M.",AUS,8,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Bowie, M.",AUS,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Claxton, S.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Lavelle Jr., D.",AUS,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,13,25
"Egghands, T.",AUS,4,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Crooks, L.",AUS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,13,25
"Isbest, C.",AUS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"MacGregor, G.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
"Montain, T.",AUS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,13,25
