Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Stallworth, C.",SAR,1,5,7,1,13,25
"Smith, J.",SAR,1,5,5,1,13,25
"Woakneoa, S.",SAR,1,15,4,0,13,25
"Angler, J.",SAR,1,10,3,0,13,25
"Chan, R.",SAR,1,5,1,1,13,25
"Heights, A.",SAR,1,15,0,0,13,25
"Pennington Jr., T.",SAR,0,0,6,0,13,25
"Doe, B.",SAR,0,0,4,0,13,25
"Back, R.",SAR,0,0,1,0,13,25
"Manclaw, C.",SAR,0,0,1,0,13,25
"Egghands, T.",AUS,1,9,0,0,13,25
"Vequain, F.",AUS,1,5,0,0,13,25
"Bakhtiari, S.",AUS,0,0,6,2,13,25
"Saurus, B.",AUS,0,0,4,0,13,25
"Fassingit, H.",AUS,0,0,3,0,13,25
"Jones, K.",AUS,0,0,3,0,13,25
"Saurus, A.",AUS,0,0,3,0,13,25
"Saurus, S.",AUS,0,0,1,0,13,25
"Watts, Z.",AUS,0,0,0,2,13,25
