Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"George, D.",OCO,2,15,0,0,2,23
"Grievous, L.",OCO,1,5,0,0,2,23
"Iridian, G.",OCO,0,0,6,0,2,23
"Harrison, H.",OCO,0,0,5,1,2,23
"Quail, D.",OCO,0,0,2,0,2,23
"Bigby, L.",OCO,0,0,1,0,2,23
"Johns, A.",OCO,0,0,1,0,2,23
"Nakamura, T.",OCO,0,0,1,0,2,23
"Phillips, J.",OCO,0,0,1,0,2,23
"Rogers, S.",HON,1,5,5,0,2,23
"Jones, F.",HON,1,15,4,0,2,23
"Dinkley, V.",HON,1,8,2,0,2,23
"Kackpoo, H.",HON,1,5,0,0,2,23
"Doo, S.",HON,0,0,5,1,2,23
"Blake, D.",HON,0,0,3,0,2,23
"Kane-Maika'i, K.",HON,0,0,1,0,2,23
