Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Light, B.",NO,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Bode, Q.",NO,10,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Hexagon, L.",NO,9,0,0,0/0,2,1,0,1,0/0/0,0,0,0,0,1,26
"Rector, D.",NO,7,0,0,0/0,7,2,0,0,0/0/0,0,0,0,0,1,26
"Ranger, A.",NO,6,1,2,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Blaylock, M.",NO,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Witten, A.",NO,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Zbornak, D.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Toblerone, M.",NO,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Dissector, U.",NO,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Rikiya, M.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Simwell, L.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Bowie, M.",AUS,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Mendoza, C.",AUS,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Claxton, S.",AUS,7,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Thomaslacher, B.",AUS,7,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"MacGregor, G.",AUS,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Porter, G.",AUS,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Crooks, L.",AUS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,1,26
"Edmond, H.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Keiki-Kane, M.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Egghands, T.",AUS,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Montain, T.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
"Z, D.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,1,26
