Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Room, W.",NO,1,5,3,0,1,26
"Gump, F.",NO,1,10,2,0,1,26
"Mellott, A.",NO,1,10,2,0,1,26
"Ranger, A.",NO,1,5,0,0,1,26
"Jimbo Jr., D.",NO,0,0,5,0,1,26
"McCormick, A.",NO,0,0,5,0,1,26
"Ofyourlove, S.",NO,0,0,3,0,1,26
"Brew, S.",NO,0,0,2,0,1,26
"Rotchburns, M.",NO,0,0,1,0,1,26
"Quigley, C.",AUS,1,10,5,0,1,26
"Saurus, B.",AUS,1,5,4,0,1,26
"Claxton, S.",AUS,1,5,0,0,1,26
"Cole, E.",AUS,1,8,0,0,1,26
"McKenzie, S.",AUS,0,0,9,1,1,26
"Watts, Z.",AUS,0,0,4,0,1,26
"Saurus, S.",AUS,0,0,2,0,1,26
"Jones, K.",AUS,0,0,1,1,1,26
"Saurus, A.",AUS,0,0,1,0,1,26
