Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Canton, J.",SJS,2,10,0,0,12,12
"Orosz, C.",SJS,1,5,1,0,12,12
"Justice, T.",SJS,1,5,0,0,12,12
"Riposte, F.",SJS,1,5,0,0,12,12
"Tuck, J.",SJS,1,5,0,0,12,12
"Troyski, X.",SJS,1,15,0,0,12,12
"Probincrux III, D.",SJS,0,0,8,0,12,12
"Jahelpme, H.",SJS,0,0,4,0,12,12
"Rucker, F.",SJS,0,0,3,1,12,12
"Brannigan, Z.",SJS,0,0,3,0,12,12
"McKoutchie, M.",SJS,0,0,2,0,12,12
"Tacktheritrix, J.",SJS,0,0,2,0,12,12
"Cansino, D.",COL,1,5,2,0,12,12
"Centre, S.",COL,1,10,2,0,12,12
"Chipmunk, A.",COL,1,5,1,0,12,12
"Guard, L.",COL,0,0,7,0,12,12
"Grau, M.",COL,0,0,5,0,12,12
"Guard, R.",COL,0,0,5,0,12,12
"Tackle, L.",COL,0,0,5,0,12,12
"Tackle, R.",COL,0,0,4,0,12,12
"Strike, L.",COL,0,0,1,0,12,12
