Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Schell, A.",BER,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Quinn, A.",BER,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Blanco, B.",BER,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Krause, M.",BER,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,8,26
"Jones, S.",BER,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"McCringleberry, H.",BER,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Lenkins, J.",BER,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Miller II, C.",BER,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"VonPebbles, M.",BER,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Steel, H.",BER,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Adyan, A.",BER,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,8,26
"Biggums, T.",OCO,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Joestar, J.",OCO,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Abernathy, K.",OCO,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,8,26
"Booker, B.",OCO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Bob, B.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Scott, R.",OCO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Jones, D.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Vegeta, P.",OCO,3,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Wheezer, C.",OCO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Tank, G.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
"Eagle, R.",OCO,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,8,26
