Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Porter, G.",AUS,10,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Thomaslacher, B.",AUS,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Egghands, T.",AUS,6,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"MacGregor, G.",AUS,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Claxton, S.",AUS,5,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Bowie, M.",AUS,4,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,7,26
"Alexander-Arnold, B.",AUS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Crooks, L.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Edmond, H.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Mendoza, C.",AUS,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,7,26
"Montain, T.",AUS,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Keiki-Kane, M.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Wilf, G.",AZ,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Crunk, T.",AZ,8,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,7,26
"Koniecpolski, S.",AZ,8,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Gillion, M.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Jadakiss, D.",AZ,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Miller, P.",AZ,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Burfict, L.",AZ,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Scarlett, D.",AZ,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"Ryeu, S.",AZ,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Eriksen, W.",AZ,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Noble Jr., L.",AZ,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Roth, C.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
