Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Jones, K.",AUS,1,13,2,0,7,26
"Jeeta, E.",AUS,1,5,0,0,7,26
"Quigley, C.",AUS,0,0,7,0,7,26
"Saurus, S.",AUS,0,0,7,0,7,26
"Saurus, A.",AUS,0,0,4,0,7,26
"Saurus, B.",AUS,0,0,4,0,7,26
"McKenzie, S.",AUS,0,0,3,0,7,26
"Watts, Z.",AUS,0,0,0,1,7,26
"Cadaire, M.",AZ,1,15,8,0,7,26
"Pama, D.",AZ,1,5,1,0,7,26
"Gillion, M.",AZ,1,5,0,0,7,26
"Scarlett, D.",AZ,1,15,0,0,7,26
"Style, T.",AZ,0,0,7,0,7,26
"Golladay, C.",AZ,0,0,6,0,7,26
"Cone, T.",AZ,0,0,4,0,7,26
"Pancakes, B.",AZ,0,0,4,0,7,26
"Thorbjornsson, G.",AZ,0,0,3,2,7,26
