Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tackle, L.",COL,2,10,4,0,4,14
"Sachs, J.",COL,2,20,0,0,4,14
"Guard, R.",COL,1,10,4,0,4,14
"Hornbacher, A.",COL,1,14,0,0,4,14
"Crindy, B.",COL,0,0,6,0,4,14
"Guard, L.",COL,0,0,5,0,4,14
"Grau, M.",COL,0,0,1,1,4,14
"Tackle, R.",COL,0,0,1,1,4,14
"Cansino, D.",COL,0,0,1,0,4,14
"Oakes, B.",BAL,2,8,0,0,4,14
"Jeremy, R.",BAL,1,15,4,0,4,14
"Brown, M.",BAL,1,5,2,0,4,14
"Diggler, D.",BAL,1,5,2,0,4,14
"Bly Jr., A.",BAL,1,5,0,0,4,14
"Roenick, A.",BAL,1,5,0,0,4,14
"Steele, R.",BAL,0,0,5,0,4,14
"Grey, S.",BAL,0,0,3,0,4,14
"Star, L.",BAL,0,0,3,0,4,14
"L'Alto, V.",BAL,0,0,2,0,4,14
