Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Floggity, J.",YKW,1,5,2,0,6,1
"Lavelle, D.",YKW,1,15,0,0,6,1
"Shelton, L.",YKW,1,5,0,0,6,1
"Stats, J.",YKW,1,5,0,0,6,1
"Varga, T.",YKW,1,5,0,0,6,1
"Akselsen, M.",YKW,0,0,3,1,6,1
"Bigboy17, Z.",YKW,0,0,2,0,6,1
"Bigboy18, Z.",YKW,0,0,1,0,6,1
"Ferguson, D.",YKW,0,0,1,0,6,1
"Maddox, R.",YKW,0,0,1,0,6,1
"Tomlinson, A.",OCO,2,20,0,0,6,1
"Boyd, M.",OCO,1,5,1,1,6,1
"Davidson, J.",OCO,1,13,1,0,6,1
"Devitt, R.",OCO,1,5,0,0,6,1
"Petrakis, A.",OCO,1,15,0,0,6,1
"Hamilton, C.",OCO,0,0,9,0,6,1
"Winchester, A.",OCO,0,0,7,0,6,1
"Jenkins, L.",OCO,0,0,3,0,6,1
"Wright Jr, G.",OCO,0,0,3,0,6,1
"Clegane, G.",OCO,0,0,2,2,6,1
"Bigboy5, Z.",OCO,0,0,1,2,6,1
