Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Down, D.",COL,1,5,5,1,3,8
"Windchesthair, A.",COL,1,5,3,0,3,8
"Grau, M.",COL,1,4,1,0,3,8
"Danger, D.",COL,1,5,0,0,3,8
"Ruckus, B.",COL,1,15,0,0,3,8
"Knuckler, B.",COL,0,0,7,0,3,8
"Bastard, F.",COL,0,0,4,0,3,8
"Vibrations, F.",COL,0,0,3,0,3,8
"O'Sullivan, S.",COL,0,0,2,0,3,8
"Joyce, S.",COL,0,0,1,0,3,8
"Booter, F.",AZ,1,5,0,0,3,8
"Dwyer, J.",AZ,1,5,0,0,3,8
"Ramrio, M.",AZ,1,15,0,0,3,8
"Waiters, A.",AZ,1,5,0,0,3,8
"Robotman, C.",AZ,0,0,7,1,3,8
"Robotman, E.",AZ,0,0,7,1,3,8
"Robotman, D.",AZ,0,0,6,0,3,8
"Robotman, B.",AZ,0,0,5,0,3,8
"Robotman, A.",AZ,0,0,4,0,3,8
"Mackworthy, R.",AZ,0,0,3,1,3,8
"Crindy, B.",AZ,0,0,1,0,3,8
