Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Wizardry, D.",YKW,1,15,3,0,8,14
"Parker, J.",YKW,1,15,0,0,8,14
"Pennington, B.",YKW,1,10,0,0,8,14
"Steve, R.",YKW,1,15,0,0,8,14
"Rchon, A.",YKW,0,0,7,0,8,14
"Pooky, S.",YKW,0,0,4,0,8,14
"Mushing, M.",YKW,0,0,2,1,8,14
"Amper, T.",YKW,0,0,2,0,8,14
"Pitcher, A.",YKW,0,0,1,0,8,14
"Four, S.",OCO,1,5,3,0,8,14
"Ginsberg, D.",OCO,1,5,0,0,8,14
"Grithead, D.",OCO,1,5,0,0,8,14
"Salami, T.",OCO,1,5,0,0,8,14
"Spector, M.",OCO,1,15,0,0,8,14
"Six, S.",OCO,0,0,3,0,8,14
"Twelve, S.",OCO,0,0,3,0,8,14
"Zephyrous, S.",OCO,0,0,2,0,8,14
"Blaze, J.",OCO,0,0,1,0,8,14
"Five, S.",OCO,0,0,1,0,8,14
"McPoyal, G.",OCO,0,0,1,0,8,14
