Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Tweed, B.",YKW,9,0,0,0,0,0,0,0,0,0,0,0,6,8
"Hardrool, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Kane, M.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Taylor, C.",YKW,5,0,0,1,0,0,0,0,0,0,0,0,6,8
"Lavelle, D.",YKW,4,0,0,2,0,0,0,0,0,0,0,0,6,8
"Maddox, R.",YKW,4,3,0,0,0,0,0,0,0,0,0,0,6,8
"Carter, P.",YKW,3,0,0,1,0,0,0,0,0,0,0,0,6,8
"Ridley, W.",YKW,3,1,0,0,0,0,0,0,0,0,0,0,6,8
"Pennington, C.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,6,8
"Tuck, J.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,6,8
"Knuckles, U.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,6,8
"Asipi Jr., A.",BAL,7,1,1,0,0,0,0,0,0,0,0,0,6,8
"Roenick, A.",BAL,7,0,0,0,0,0,0,0,0,0,0,0,6,8
"Broadway, E.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,6,8
"Hendrix, K.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,6,8
"Delacour, A.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Fletcher, G.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Goodson, N.",BAL,5,0,0,1,0,0,0,0,0,0,0,0,6,8
"Kyubee, S.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Turner, D.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,6,8
"Gambino, C.",BAL,2,1,0,0,0,0,0,0,0,0,0,0,6,8
"Valentine, V.",BAL,2,0,0,1,0,0,0,0,0,0,0,0,6,8
