Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pest, T.",ARI,1,5,3,0,2,2
"Ernston, H.",ARI,1,15,0,0,2,2
"Evans, D.",ARI,1,5,0,0,2,2
"Worthy, G.",ARI,0,0,6,1,2,2
"Mackworthy, R.",ARI,0,0,3,1,2,2
"Timlin, S.",ARI,0,0,3,0,2,2
"Thomas, A.",ARI,0,0,2,0,2,2
"Bessel, F.",ARI,0,0,1,0,2,2
"Tkachuk, J.",ARI,0,0,1,0,2,2
"MacManus, C.",ARI,0,0,0,1,2,2
"Tucker, P.",PHI,2,10,0,0,2,2
"Devitt, R.",PHI,1,5,0,0,2,2
"Krimlaw, A.",PHI,1,15,0,0,2,2
"Washington, L.",PHI,1,5,0,0,2,2
"Jensen, R.",PHI,0,0,3,1,2,2
"Bennett, A.",PHI,0,0,2,3,2,2
"Dodggy, B.",PHI,0,0,2,2,2,2
"Danvers, J.",PHI,0,0,2,1,2,2
"Hendrix, M.",PHI,0,0,2,1,2,2
"Madlad, B.",PHI,0,0,2,0,2,2
"DiMirio, P.",PHI,0,0,1,0,2,2
"J, J.",PHI,0,0,0,1,2,2
