Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Purchase, L.",COL,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Drake, J.",COL,9,0,0,0/0,2,1,0,1,0/0/0,0,0,0,0,15,25
"Smoothie, E.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"de Pengu, A.",COL,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Murder-Moose, M.",COL,4,0,2,0/0,1,1,0,1,0/0/0,0,0,0,0,15,25
"Parker, P.",COL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Stephens, W.",COL,4,1,2,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Ruschmann, A.",COL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Blackstone, I.",COL,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Scott, R.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Sly, G.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"De Ville, D.",BAL,10,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Avery, E.",BAL,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Green, W.",BAL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Harris, C.",BAL,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Syracuse, I.",BAL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Stackinpaper, B.",BAL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Hole, M.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Kennedy, D.",BAL,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Goodman, G.",BAL,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Annastesia, N.",BAL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
