Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Reigns, J.",NO,2,20,0,0,10,7
"Bolden, B.",NO,1,15,6,1,10,7
"Ory, K.",NO,1,10,6,1,10,7
"Andres, J.",NO,1,5,0,0,10,7
"Cox, J.",NO,1,5,0,0,10,7
"Law, C.",NO,1,5,0,0,10,7
"Roll, J.",NO,0,0,7,0,10,7
"O'Sullivan, C.",NO,0,0,4,0,10,7
"Ruffins, K.",NO,0,0,4,0,10,7
"Armstrong, L.",NO,0,0,3,0,10,7
"Savea, A.",NO,0,0,3,0,10,7
"Broadway, E.",BAL,2,20,0,0,10,7
"Star, L.",BAL,1,5,7,2,10,7
"Jeremy, R.",BAL,1,10,5,1,10,7
"Steele, R.",BAL,1,5,5,0,10,7
"Grey, S.",BAL,1,5,1,1,10,7
"Diggler, D.",BAL,0,0,5,0,10,7
"Taylor, O.",BAL,0,0,2,1,10,7
"L'Alto, V.",BAL,0,0,1,0,10,7
