Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tackle, R.",COL,0,0,6,1,12,21
"Tackle, L.",COL,0,0,5,1,12,21
"Centre, S.",COL,0,0,4,0,12,21
"Guard, L.",COL,0,0,4,0,12,21
"Guard, R.",COL,0,0,4,0,12,21
"Sauce, E.",COL,0,0,4,0,12,21
"Vincent, M.",COL,0,0,1,0,12,21
"Ruff, R.",AZ,2,15,2,0,12,21
"Freesafety, B.",AZ,1,14,0,0,12,21
"Henry, J.",AZ,1,5,0,0,12,21
"Miller, P.",AZ,1,5,0,0,12,21
"Nkiah, J.",AZ,1,5,0,0,12,21
"Wilf, G.",AZ,1,5,0,0,12,21
"Block, T.",AZ,0,0,6,0,12,21
"One, O.",AZ,0,0,4,0,12,21
"Two, T.",AZ,0,0,3,1,12,21
"Chungus, M.",AZ,0,0,3,0,12,21
"Irving, J.",AZ,0,0,2,0,12,21
"Arbage, G.",AZ,0,0,1,0,12,21
