Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pest, T.",ARI,1,10,2,0,1,2
"Bessel, F.",ARI,1,5,0,0,1,2
"Bronko, K.",ARI,1,5,0,0,1,2
"Dam, D.",ARI,1,5,0,0,1,2
"Flock, R.",ARI,1,10,0,0,1,2
"Lee, J.",ARI,1,10,0,0,1,2
"Rashad, I.",ARI,1,5,0,0,1,2
"Timlin, S.",ARI,0,0,4,0,1,2
"Tkachuk, J.",ARI,0,0,2,0,1,2
"Mackworthy, R.",ARI,0,0,1,0,1,2
"Tobin, T.",ARI,0,0,1,0,1,2
"Ferguson, D.",OCO,2,10,4,1,1,2
"Tomlinson, A.",OCO,2,15,0,0,1,2
"Hamilton, C.",OCO,1,5,0,1,1,2
"Wright Jr, G.",OCO,0,0,4,1,1,2
"Jenkins, L.",OCO,0,0,4,0,1,2
"Winchester, A.",OCO,0,0,2,2,1,2
"Bowers Jr, V.",OCO,0,0,1,0,1,2
"Clegane, G.",OCO,0,0,1,0,1,2
"Davidson, J.",OCO,0,0,1,0,1,2
