Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pest, T.",SJS,1,10,3,0,3,17
"Olsen, C.",SJS,1,5,2,0,3,17
"Tuck, J.",SJS,1,5,0,0,3,17
"Johnson, R.",SJS,0,0,8,1,3,17
"Pancake, P.",SJS,0,0,8,1,3,17
"Lee, B.",SJS,0,0,7,0,3,17
"Dodggy, B.",SJS,0,0,2,0,3,17
"Wright, D.",SJS,0,0,2,0,3,17
"Bigby, L.",SJS,0,0,1,0,3,17
"Hank, F.",PHI,1,5,2,0,3,17
"Brown, M.",PHI,1,2,1,0,3,17
"McGwire, A.",PHI,1,15,0,0,3,17
"McMorris, J.",PHI,1,5,0,0,3,17
"Arthur, C.",PHI,0,0,7,0,3,17
"Tyler, J.",PHI,0,0,6,0,3,17
"Hayes, R.",PHI,0,0,3,0,3,17
"Fillmore, M.",PHI,0,0,2,0,3,17
"Jones, V.",PHI,0,0,2,0,3,17
"Van Buren, M.",PHI,0,0,2,0,3,17
