Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Taylor, C.",YKW,11,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Tiernan, L.",YKW,11,1,0,1/1,1,0,0,0,"[0, 0, 0]"
"Kane, M.",YKW,7,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Carter, P.",YKW,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Tweed, B.",YKW,6,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Lavelle, D.",YKW,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Hardrool, C.",YKW,2,0,0,0/0,2,1,0,0,"[0, 0, 0]"
"Metas, B.",YKW,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Maddox, R.",YKW,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Tuck, J.",YKW,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Tucker, P.",PHI,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Hendrix, M.",PHI,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Marmeladov, V.",PHI,6,0,1,0/0,1,1,0,0,"[0, 0, 0]"
"Bagwell, N.",PHI,4,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Flock, R.",PHI,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Cushing, K.",PHI,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Davidson, D.",PHI,3,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"King, G.",PHI,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Lee, J.",PHI,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Rove, C.",PHI,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Kamaka, E.",PHI,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
