Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Owens, A.",AUS,1,5,1,0,11,17
"Okura, T.",AUS,1,5,0,0,11,17
"Tidwell, R.",AUS,1,5,0,0,11,17
"A'Barelyanything, L.",AUS,0,0,5,0,11,17
"A'Ton, L.",AUS,0,0,5,0,11,17
"A'Moderateamount, L.",AUS,0,0,4,0,11,17
"Beaver-Dantes, E.",AUS,0,0,3,0,11,17
"A'Little, L.",AUS,0,0,2,0,11,17
"Larson, P.",AUS,0,0,2,0,11,17
"Guard, R.",COL,1,5,2,0,11,17
"Tackle, R.",COL,1,10,2,0,11,17
"Thumper, B.",COL,1,5,0,0,11,17
"Guard, L.",COL,0,0,2,0,11,17
"Taffy, T.",COL,0,0,1,1,11,17
"Centre, S.",COL,0,0,1,0,11,17
"Tackle, L.",COL,0,0,1,0,11,17
