Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bush, C.",PHI,2,15,2,0,11,8
"Hayes, R.",PHI,1,5,7,0,11,8
"Tucker, P.",PHI,1,5,0,0,11,8
"Filmore, M.",PHI,0,0,5,0,11,8
"Arthur, C.",PHI,0,0,4,0,11,8
"Tyler, J.",PHI,0,0,3,0,11,8
"Van Buren, M.",PHI,0,0,3,0,11,8
"O'Connell, K.",PHI,0,0,2,0,11,8
"Ruger, W.",OCO,1,15,1,1,11,8
"Atwell, T.",OCO,1,5,0,0,11,8
"Broxton, J.",OCO,1,5,0,0,11,8
"Enchant, E.",OCO,1,10,0,0,11,8
"King, J.",OCO,1,5,0,0,11,8
"Wesson, D.",OCO,0,0,6,1,11,8
"Savage, B.",OCO,0,0,2,0,11,8
"Smith, W.",OCO,0,0,2,0,11,8
"Yates, J.",OCO,0,0,1,1,11,8
