Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"DiMirio, P.",PHI,1,5,4,0,13,5
"Filmore, M.",PHI,1,5,4,0,13,5
"King, G.",PHI,1,15,0,0,13,5
"Tyler, J.",PHI,0,0,5,1,13,5
"Hayes, R.",PHI,0,0,5,0,13,5
"Arthur, C.",PHI,0,0,2,0,13,5
"Van Buren, M.",PHI,0,0,1,2,13,5
"Miller, D.",SJS,2,15,0,0,13,5
"Rucker, F.",SJS,1,5,4,0,13,5
"Bottles, B.",SJS,1,5,1,0,13,5
"Brill, J.",SJS,1,15,0,0,13,5
"Chambers III, C.",SJS,1,4,0,0,13,5
"Probincrux III, D.",SJS,0,0,6,0,13,5
"McKoutchie, M.",SJS,0,0,4,0,13,5
"Jahelpme, H.",SJS,0,0,3,1,13,5
"Tacktheritrix, J.",SJS,0,0,3,1,13,5
"Tanner, C.",SJS,0,0,1,0,13,5
