Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Alexander, B.",NO,1,10,0,0,2,23
"Rikiya, M.",NO,1,15,0,0,2,23
"Rubbe, G.",NO,0,0,6,0,2,23
"Brew, S.",NO,0,0,3,0,2,23
"Toriki, M.",NO,0,0,2,0,2,23
"Gump, F.",NO,0,0,1,0,2,23
"Jimbo Jr., D.",NO,0,0,1,0,2,23
"McCormick, A.",NO,0,0,1,0,2,23
"Ofyourlove, S.",NO,0,0,1,0,2,23
"Room, W.",NO,0,0,1,0,2,23
"Wolfcastle, R.",NO,0,0,1,0,2,23
"Jones, K.",AUS,2,10,1,1,2,23
"Idlewyld, K.",AUS,2,20,0,0,2,23
"Fassingit, H.",AUS,1,5,6,1,2,23
"Beaver-Dantes, E.",AUS,1,10,5,0,2,23
"Larson, P.",AUS,1,10,0,0,2,23
"Mendoza, C.",AUS,1,5,0,0,2,23
"Porter, G.",AUS,1,5,0,0,2,23
"Saurus, S.",AUS,0,0,6,0,2,23
"Saurus, B.",AUS,0,0,5,0,2,23
"Saurus, A.",AUS,0,0,3,0,2,23
"Mendonca, M.",AUS,0,0,1,0,2,23
